Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
7082,Life Hourglass,Legend Collectible. Used to boost Hi-Maintainer,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Legend,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/82_shengmingshalou,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7083,Nuclear Battery,Epic Collectible. Used to boost Gravity Controller,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/83_henengdianchi,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7084,Plasma Sword,Epic Collectible. Used to boost Annihilator,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/84_denglizijian,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7085,Golden Horn,Epic Collectible. Used to boost Stone of Cleaving,Collectibles,Individual Collectible,Collectible,No,No,No,Consumed by upgrade/system,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/85_huangjinhaojiao,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7086,Elemental Ring,Epic Collectible. Used to boost Chaos Gauntlet,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,Chaos,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/86_yuansuzhihuan,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7087,AR Cape,Excellent Collectible. Used to boost Phase Converter,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/87_zenqiangxianshidoupeng,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7088,Berserker Mask,Excellent Collectible. Used to boost Quantum Polarizer,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/88_kuangbaomianju,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7089,Swift Longboots,Excellent Collectible. Used to boost Lightchaser,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,,Boots,Handled by collectible datasets,ReferenceOnly,CollectionIcon/89_jisuchangxue,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7090,Shadowchaser Bow,Excellent Collectible. Used to boost Voidwaker Handguards,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,Void,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/90_zhuiyinggongjian,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7091,Foggy Treasure Map,Excellent Collectible. Used to boost Chaos Gauntlet,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,Chaos,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/91_wuzhichangbaotu,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7092,Crimson Guitar,Excellent Collectible. Used to boost Conduction Device,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/92_chiyanjita,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7093,Memorial Ticket,Excellent Collectible. Used to boost Energy Collector,Collectibles,Individual Collectible,Collectible,No,No,No,Spend at shop/system,Owned Asset / Reference,Excellent,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/93_jininabanmenpiao,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7094,Magnetic Gloves,Excellent Collectible. Used to boost Voidwaker Sash,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,Void,Gloves,Handled by collectible datasets,ReferenceOnly,CollectionIcon/94_cinengshoutao,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7095,3D Glasses,Excellent Collectible. Used to boost Armor of Quietus,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,,Armor,Handled by collectible datasets,ReferenceOnly,CollectionIcon/95_sandiyanjing,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7096,Lab ID Card,Excellent Collectible. Used to boost Shoes of Confusion,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Excellent,,Boots,Handled by collectible datasets,ReferenceOnly,CollectionIcon/96_shiyanshigongpai,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7097,IR Telescope,Better/color> Collectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Better,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/97_hongwaiwangyuanjing,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7098,Choco Popcorn,Better/color> Collectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Better,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/98_qiaokelibaomihua,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7099,Vintage Goggles,Better/color> Collectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Better,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/99_laoshihumujing,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7100,Infinity Black Card,Good Collectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Good,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/100_wuxianheika,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7101,Time Stopper,Good Collectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Good,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/101_shijianzantingqi,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7102,Dream-Come-True Note,Good Collectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Good,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/102_mengxiangchengzhenbiji,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7103,Auto Pump,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/103_zidongdaqitong,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7104,Sports Medal,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,Spend at shop/system,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/104_yundonghuijiangpai,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7105,World Tree Leaf Sample,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/105_shijieshushuyebiaoben,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7106,Elephant Doll,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/106_daxiangwanou,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7107,Birthday Crown,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/107_shengrihuangguan,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7108,Fruit Juicer,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/108_shuiguozhazhiji,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7109,Crystal Ball,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,Consumed by upgrade/system,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/109_mofashuijingqiu,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7110,Dice Remote,EpicCollectible,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Epic,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/110_touziyaokongqi,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7111,Nano-Mimetic Mask,Legend Collectible. Used to boost Energy Collector,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Legend,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/111_naminitaimianju,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7112,Dice of Destiny,Legend Collectible. Used to boost Conduction Device,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Legend,,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/112_mingyunduomiantou,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
7113,Dimension Foil,Legend Collectible. Used to boost Voidwaker Windbreaker,Collectibles,Individual Collectible,Collectible,No,No,No,,Owned Asset / Reference,Legend,Void,,Handled by collectible datasets,ReferenceOnly,CollectionIcon/113_weidubo,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
