Set_ID,Set_Name,Set_Type,Collectible_1,Collectible_2,Collectible_3,Collectible_4,Unlock_Order,Requirement_Type,Required_Value,Unlock_Requirement,Reward,Reward_Tags,Data_Status,Member_Data_Status,Source_URL
SET072,Successive Assaults,Mixed / Unknown,,,,,7,Total Stars,16,Get 16 Stars,"Final ATK +100, Final HP +400",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/successive-assaults
SET072,Successive Assaults,Mixed / Unknown,,,,,8,Total Stars,24,Get 24 Stars,"Final ATK +150, Final HP +600",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/successive-assaults
SET073,DeVoid of Life,Mixed / Unknown,,,,,1,Get Collectibles,4,Get 4 Collectibles,"Final ATK +50, Final HP +200",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET073,DeVoid of Life,Mixed / Unknown,,,,,2,Each Gold Stars,3,Each Collectible gets 3 Gold Stars,"Final ATK +100, Final HP +400",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET073,DeVoid of Life,Mixed / Unknown,,,,,3,Total Gold Stars,18,Get 18 total Gold Stars,"Final ATK +150, Final HP +600",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET073,DeVoid of Life,Mixed / Unknown,,,,,4,Each Red Stars,3,Each Collectible gets 3 Red Stars,"Final ATK +150, Final HP +600",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET073,DeVoid of Life,Mixed / Unknown,,,,,5,Total Red Stars,18,Get 18 total Red Stars,"Final ATK +250, Final HP +1000",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET073,DeVoid of Life,Mixed / Unknown,,,,,6,Total Stars,8,Get 8 Stars,"Final ATK +50, Final HP +200",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET073,DeVoid of Life,Mixed / Unknown,,,,,7,Total Stars,16,Get 16 Stars,"Final ATK +100, Final HP +400",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET073,DeVoid of Life,Mixed / Unknown,,,,,8,Total Stars,24,Get 24 Stars,"Final ATK +150, Final HP +600",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/devoid-of-life
SET074,On File,Mixed / Unknown,,,,,1,Get Collectibles,4,Get 4 Collectibles,"Final ATK +50, Final HP +200",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET074,On File,Mixed / Unknown,,,,,2,Each Gold Stars,3,Each Collectible gets 3 Gold Stars,"Final ATK +100, Final HP +400",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET074,On File,Mixed / Unknown,,,,,3,Total Gold Stars,18,Get 18 total Gold Stars,"Final ATK +150, Final HP +600",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET074,On File,Mixed / Unknown,,,,,4,Each Red Stars,3,Each Collectible gets 3 Red Stars,"Final ATK +150, Final HP +600",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET074,On File,Mixed / Unknown,,,,,5,Total Red Stars,18,Get 18 total Red Stars,"Final ATK +250, Final HP +1000",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET074,On File,Mixed / Unknown,,,,,6,Total Stars,8,Get 8 Stars,"Final ATK +50, Final HP +200",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET074,On File,Mixed / Unknown,,,,,7,Total Stars,16,Get 16 Stars,"Final ATK +100, Final HP +400",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET074,On File,Mixed / Unknown,,,,,8,Total Stars,24,Get 24 Stars,"Final ATK +150, Final HP +600",ATK% | HP% | Final ATK | Final HP,Standard GarryTools two-yellow/mixed template reconstructed; verify exact 15-vs-18 threshold on the linked page,Member list not captured in the current local model,https://garrytools.com/guide/collectionsets/on-file
SET075,Impression Idols,2 Reds,Nano-Mimetic Mask,Clone Mirror,Cosmic Compass,Infinity Score,1,Get Collectibles,4,Get 4 Collectibles,"Final ATK +500, Final HP +2000",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/impression-idols
SET075,Impression Idols,2 Reds,Nano-Mimetic Mask,Clone Mirror,Cosmic Compass,Infinity Score,2,Total Gold Stars,20,Get 20 total Gold Stars,Crit Damage +15%,Crit Damage,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/impression-idols
SET075,Impression Idols,2 Reds,Nano-Mimetic Mask,Clone Mirror,Cosmic Compass,Infinity Score,3,Total Red Stars,20,Get 20 total Red Stars,"Crit Damage +15%, Skill Damage +20%",Skill Damage | Crit Damage,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/impression-idols
SET075,Impression Idols,2 Reds,Nano-Mimetic Mask,Clone Mirror,Cosmic Compass,Infinity Score,4,Total Stars,8,Get 8 Stars,"Final ATK +600, Final HP +2400",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/impression-idols
SET075,Impression Idols,2 Reds,Nano-Mimetic Mask,Clone Mirror,Cosmic Compass,Infinity Score,5,Total Stars,16,Get 16 Stars,"Final ATK +900, Final HP +3600",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/impression-idols
SET075,Impression Idols,2 Reds,Nano-Mimetic Mask,Clone Mirror,Cosmic Compass,Infinity Score,6,Total Stars,25,Get 25 Stars,ATK +6%,ATK%,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/impression-idols
SET076,Multiverse Perspective,2 Reds,Eye of True Vision,Dreamscape Puzzle,Wildfire Furnace,Wormhole Detector,1,Get Collectibles,4,Get 4 Collectibles,"Final ATK +500, Final HP +2000",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/multiverse-perspective
SET076,Multiverse Perspective,2 Reds,Eye of True Vision,Dreamscape Puzzle,Wildfire Furnace,Wormhole Detector,2,Total Stars,8,Get 8 Stars,"Final ATK +600, Final HP +2400",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/multiverse-perspective
SET076,Multiverse Perspective,2 Reds,Eye of True Vision,Dreamscape Puzzle,Wildfire Furnace,Wormhole Detector,3,Total Stars,16,Get 16 Stars,"Final ATK +900, Final HP +3600",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/multiverse-perspective
SET076,Multiverse Perspective,2 Reds,Eye of True Vision,Dreamscape Puzzle,Wildfire Furnace,Wormhole Detector,4,Total Stars,25,Get 25 Stars,ATK +6%,ATK%,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/multiverse-perspective
SET077,Realizing Childhood Dreams,4 Reds,Memory Editor,Temporal Rewinder,Spatial Rewinder,Holodream Fluid,1,Get Collectibles,4,Get 4 Collectibles,"Final ATK +500, Final HP +2000",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/realizing-childhood-dreams
SET077,Realizing Childhood Dreams,4 Reds,Memory Editor,Temporal Rewinder,Spatial Rewinder,Holodream Fluid,2,Total Stars,8,Get 8 Stars,"Final ATK +600, Final HP +2400",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/realizing-childhood-dreams
SET077,Realizing Childhood Dreams,4 Reds,Memory Editor,Temporal Rewinder,Spatial Rewinder,Holodream Fluid,3,Total Stars,16,Get 16 Stars,"Final ATK +900, Final HP +3600",ATK% | HP% | Final ATK | Final HP,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/realizing-childhood-dreams
SET077,Realizing Childhood Dreams,4 Reds,Memory Editor,Temporal Rewinder,Spatial Rewinder,Holodream Fluid,4,Total Stars,25,Get 25 Stars,Set-specific reward not present in the local calculator snapshot,,Members and damage milestones from current sIO Tools model; universal stat milestones reconstructed from GarryTools special-set pages,Current sIO Tools model; some one-red sets omit the fourth lower-rarity collectible,https://garrytools.com/guide/collectionsets/realizing-childhood-dreams
SET078,Deleted Memories,1 Red,Memory Editor,Shuttle Capsule,Neurochip,Omega Energy Core,1,Get Collectibles,4,Get 4 Collectibles,"Final ATK +200, Final HP +800",ATK% | HP% | Final ATK | Final HP,Exact GarryTools page pattern and member list transcribed,Exact GarryTools member list,https://garrytools.com/guide/collectionsets/deleted-memories
SET078,Deleted Memories,1 Red,Memory Editor,Shuttle Capsule,Neurochip,Omega Energy Core,2,Each Gold Stars,3,Each Collectible gets 3 Gold Stars,"Final ATK +300, Final HP +1200",ATK% | HP% | Final ATK | Final HP,Exact GarryTools page pattern and member list transcribed,Exact GarryTools member list,https://garrytools.com/guide/collectionsets/deleted-memories
SET078,Deleted Memories,1 Red,Memory Editor,Shuttle Capsule,Neurochip,Omega Energy Core,3,Total Gold Stars,19,Get 19 total Gold Stars,ATK +4%,ATK%,Exact GarryTools page pattern and member list transcribed,Exact GarryTools member list,https://garrytools.com/guide/collectionsets/deleted-memories
SET078,Deleted Memories,1 Red,Memory Editor,Shuttle Capsule,Neurochip,Omega Energy Core,4,Each Red Stars,3,Each Collectible gets 3 Red Stars,"Final ATK +500, Final HP +2000",ATK% | HP% | Final ATK | Final HP,Exact GarryTools page pattern and member list transcribed,Exact GarryTools member list,https://garrytools.com/guide/collectionsets/deleted-memories
SET078,Deleted Memories,1 Red,Memory Editor,Shuttle Capsule,Neurochip,Omega Energy Core,5,Total Red Stars,19,Get 19 total Red Stars,ATK +6%,ATK%,Exact GarryTools page pattern and member list transcribed,Exact GarryTools member list,https://garrytools.com/guide/collectionsets/deleted-memories
SET078,Deleted Memories,1 Red,Memory Editor,Shuttle Capsule,Neurochip,Omega Energy Core,6,Total Stars,8,Get 8 Stars,"Final ATK +200, Final HP +800",ATK% | HP% | Final ATK | Final HP,Exact GarryTools page pattern and member list transcribed,Exact GarryTools member list,https://garrytools.com/guide/collectionsets/deleted-memories
