Unlock_ID,Entity_Type,Entity_ID,System_or_Part,Mode,Base_Tech_1,Base_Tech_2,Tech_Category,Track_Type,Stage_Order,Stage,Requirement,Resonance_Threshold,Overload_Level,Effect_Stat,Effect_Value,Effect_Unit,Effect_Text,Applies_When_Deployed,Requires_Evolution,DPS_Relevant,DPS_Priority,Optimizer_Bucket,General_Investment_Rank,Data_Status,Source_URLs
TUN0301,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Rarity,1,Legend,Raise this Twinborn mode to Legend quality.,,,Crit Damage,80,%,Crit Damage +80%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0302,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Rarity,2,Eternal,Raise this Twinborn mode to Eternal quality.,,,Skill Damage,80,%,Skill Damage +80%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0303,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,1,200,Reach 200 Twinborn Resonance Energy.,200,,Crit Damage,40,%,Crit Damage +40%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0304,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,2,450,Reach 450 Twinborn Resonance Energy.,450,,Skill Damage,40,%,Skill Damage +40%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0305,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,3,1650,Reach 1650 Twinborn Resonance Energy.,1650,,Skill Damage,30,%,Skill Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0306,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,4,2550,Reach 2550 Twinborn Resonance Energy.,2550,,Crit Damage,30,%,Crit Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0307,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,5,7500,Reach 7500 Twinborn Resonance Energy.,7500,,Crit Damage,20,%,Crit Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0308,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,6,9000,Reach 9000 Twinborn Resonance Energy.,9000,,Crit Damage,10,%,Crit Damage +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0309,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,6,9000,Reach 9000 Twinborn Resonance Energy.,9000,,Skill Damage,30,%,Skill Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0310,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,7,10500,Reach 10500 Twinborn Resonance Energy.,10500,,Crit Damage,20,%,Crit Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0311,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,8,13500,Reach 13500 Twinborn Resonance Energy.,13500,,Skill Damage,20,%,Skill Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0312,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,9,15000,Reach 15000 Twinborn Resonance Energy.,15000,,Crit Damage,40,%,Crit Damage +40%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0313,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,9,15000,Reach 15000 Twinborn Resonance Energy.,15000,,Skill Damage,40,%,Skill Damage +40%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0314,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Deployed Resonance,1,900,Equip this mode and reach 900 Resonance Energy.,900,,Vulnerability,50,%,Vulnerability +50%.,Requires this Twinborn mode to be the deployed/equipped mode.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0315,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Deployed Resonance,2,4500,Equip this mode and reach 4500 Resonance Energy.,4500,,Vulnerability,30,%,Vulnerability +30%.,Requires this Twinborn mode to be the deployed/equipped mode.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0316,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Deployed Resonance,3,7500,Equip this mode and reach 7500 Resonance Energy.,7500,,Vulnerability,20,%,Vulnerability +20%.,Requires this Twinborn mode to be the deployed/equipped mode.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0317,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Deployed Resonance,4,12000,Equip this mode and reach 12000 Resonance Energy.,12000,,Vulnerability,75,%,Vulnerability +75%.,Requires this Twinborn mode to be the deployed/equipped mode.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0318,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,1,Overload 1,Reach Tech Overload Lv.1 and at least 3000 Twinborn Resonance.,3000,1,Crit Damage,10,%,Crit Damage +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0319,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,2,Overload 2,Reach Tech Overload Lv.2 and at least 3500 Twinborn Resonance.,3500,2,Vulnerability,10,%,Vulnerability +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0320,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,2,Overload 2,Reach Tech Overload Lv.2 and at least 3500 Twinborn Resonance.,3500,2,Skill Damage,10,%,Skill Damage +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0321,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,4,Overload 4,Reach Tech Overload Lv.4 and at least 4500 Twinborn Resonance.,4500,4,Crit Damage,20,%,Crit Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0322,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,5,Overload 5,Reach Tech Overload Lv.5 and at least 5000 Twinborn Resonance.,5000,5,Vulnerability,10,%,Vulnerability +10%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0323,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,5,Overload 5,Reach Tech Overload Lv.5 and at least 5000 Twinborn Resonance.,5000,5,Skill Damage,20,%,Skill Damage +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0324,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,7,Overload 7,Reach Tech Overload Lv.7 and at least 6000 Twinborn Resonance.,6000,7,Crit Damage,25,%,Crit Damage +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0325,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,8,Overload 8,Reach Tech Overload Lv.8 and at least 7000 Twinborn Resonance.,7000,8,Vulnerability,15,%,Vulnerability +15%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0326,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,8,Overload 8,Reach Tech Overload Lv.8 and at least 7000 Twinborn Resonance.,7000,8,Skill Damage,25,%,Skill Damage +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0327,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,10,Overload 10,Reach Tech Overload Lv.10 and at least 9000 Twinborn Resonance.,9000,10,Crit Damage,30,%,Crit Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0328,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,11,Overload 11,Reach Tech Overload Lv.11 and at least 10000 Twinborn Resonance.,10000,11,Vulnerability,20,%,Vulnerability +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0329,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,11,Overload 11,Reach Tech Overload Lv.11 and at least 10000 Twinborn Resonance.,10000,11,Skill Damage,30,%,Skill Damage +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0330,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,13,Overload 13,Reach Tech Overload Lv.13 and at least 12000 Twinborn Resonance.,12000,13,Crit Damage,45,%,Crit Damage +45%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0331,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,14,Overload 14,Reach Tech Overload Lv.14 and at least 13000 Twinborn Resonance.,13000,14,Vulnerability,20,%,Vulnerability +20%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0332,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,14,Overload 14,Reach Tech Overload Lv.14 and at least 13000 Twinborn Resonance.,13000,14,Skill Damage,45,%,Skill Damage +45%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0333,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,16,Overload 16,Reach Tech Overload Lv.16 and at least 15000 Twinborn Resonance.,15000,16,Crit Damage,50,%,Crit Damage +50%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Medium-High,Crit,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0334,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,17,Overload 17,Reach Tech Overload Lv.17 and at least 15000 Twinborn Resonance.,15000,17,Vulnerability,25,%,Vulnerability +25%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0335,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,17,Overload 17,Reach Tech Overload Lv.17 and at least 15000 Twinborn Resonance.,15000,17,Skill Damage,50,%,Skill Damage +50%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0336,Twinborn Mode,TB03A,Phase Driver,Lightning Mode,Phase Converter,Conduction Device,Twinborn,Tech Overload,18,Overload 18,Reach Tech Overload Lv.18 and at least 15000 Twinborn Resonance.,15000,18,Vulnerability,30,%,Vulnerability +30%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,Vulnerability,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0337,Twinborn Mode,TB03B,Phase Driver,Boomerang Mode,Phase Converter,Conduction Device,Twinborn,Fusion Unlock,0,Legend,Merge 1 Legend Phase Converter with 1 Legend Conduction Device.,,,Skill Mechanic,,Text,Unlocks Twinborn Boomerang; it can evolve into Twinborn Magvolt Fang. Only one mode from this Twinborn pair can be equipped at a time.,Mode must be selected as the equipped Twinborn side.,Base form no; evolved form yes,Yes,High later,TwinbornUnlock,3,Exact Drive Twinborn fusion rule,https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c; https://docs.google.com/document/d/1BJK2oTB44WENmvroWX__wf5ZUuwZIeAYgCMsorrUU7c
TUN0338,Twinborn Mode,TB03B,Phase Driver,Boomerang Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Rarity,1,Legend,Raise this Twinborn mode to Legend quality.,,,Damage to Weakened,50,%,Damage to Weakened +50%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,High,StatusDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0339,Twinborn Mode,TB03B,Phase Driver,Boomerang Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Rarity,2,Eternal,Raise this Twinborn mode to Eternal quality.,,,Skill Damage,100,%,Skill Damage +100%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
TUN0340,Twinborn Mode,TB03B,Phase Driver,Boomerang Mode,Phase Converter,Conduction Device,Twinborn,Twinborn Resonance,1,450,Reach 450 Twinborn Resonance Energy.,450,,Skill Damage,40,%,Skill Damage +40%.,Applies to this Twinborn slot when its requirements are met.,Effect dependent,Yes,Very High,SkillDamage,3,Exact numerical effect from supplied July 2026 sIO Tools model,https://sio-tools.exp0.dev/; https://docs.google.com/document/d/1ninU51MD-AuuDFRAQdLtbZzNrcGQKhCJntg4DJQ183c
