Item_ID,Item_Name,Description,Primary_Category,Subcategory,Item_Kind,Is_Spendable_or_Consumable,Is_Choice_Item,Is_Random_Reward,Selection_Behavior,Lifecycle,Rarity,Faction,Equipment_Slot,DPS_Relevance,Optimizer_Bucket,Icon_Path,Data_Status,Source_URLs
32103,Better Part Choice Pack,Choose 1 Better Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Better,,,Potentially High,SelectorValue,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32104,Excellent Part Choice Pack,Choose 1 Excellent Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32105,Epic Part Choice Pack,Choose 1 Epic Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32106,Legend Part Choice Pack,Choose 1 Legend Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32107,Normal Offense Part Choice Pack,Choose 1 Normal Offense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Normal,,,Potentially High,SelectorValue,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32108,Good Offense Part Choice Pack,Choose 1 Good Offense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Good,,,Potentially High,SelectorValue,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32109,Better Offense Part Choice Pack,Choose 1 Better Offense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Better,,,Potentially High,SelectorValue,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32110,Excellent Offense Part Choice Pack,Choose 1 Excellent Offense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_atk_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32111,Epic Offense Part Choice Pack,Choose 1 Epic Offense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_atk_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32112,Legend Offense Part Choice Pack,Choose 1 Legend Offense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_atk_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32113,Normal Defense Part Choice Pack,Choose 1 Normal Defense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Normal,,,Potentially High,SelectorValue,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32114,Good Defense Part Choice Pack,Choose 1 Good Defense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Good,,,Potentially High,SelectorValue,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32115,Better Defense Part Choice Pack,Choose 1 Better Defense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,Yes,Player chooses one option,Permanent / Recurring,Better,,,Potentially High,SelectorValue,ItemAccessory/accessory_drop,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32116,Excellent Defense Part Choice Pack,Choose 1 Excellent Defense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_def_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32117,Epic Defense Part Choice Pack,Choose 1 Epic Defense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_def_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32118,Legend Defense Part Choice Pack,Choose 1 Legend Defense Part,Tech Parts,Tech Part Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,Potentially High,SelectorValue,ItemAccessory/accessory_choose_def_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32201,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32202,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32203,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32204,Epic Collectible Chest,Get 1 random Epic Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32205,Legend Collectible Chest,Get 1 random Legend Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32213,Excellent Collectible Choice Pack,Choose 1 Excellent Collectible,Collectibles,Collectible Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Excellent,,,Potentially High,SelectorValue,ItemCollection/collection_choose_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32214,Epic Collectible Choice Pack,Choose 1 Epic Collectible,Collectibles,Collectible Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Epic,,,Potentially High,SelectorValue,ItemCollection/collection_choose_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32215,Legend Collectible Choice Pack,Choose 1 Legend Collectible,Collectibles,Collectible Choice Container,Choice Container,Yes,Yes,No,Player chooses one option,Permanent / Recurring,Legend,,,Potentially High,SelectorValue,ItemCollection/collection_choose_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32231,Random Good Collectible Shard,Get 1 random Good Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32232,Random Better Collectible Shard,Get 1 random Better Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32233,Random Excellent Collectible Shard,Get 1 random Excellent Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32234,Random Epic Collectible Shard,Get 1 random Epic Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Epic,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_7,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32235,Random Legend Collectible Shard,Get 1 random Legend Collectible Shard,Collectibles,Collectible Shard Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Legend,,,No or unknown,ReferenceOnly,ItemCollection/collection_piece_drop_11,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32236,Good Collectible Chest,Get 1 random Good Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Good,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_2,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32237,Better Collectible Chest,Get 1 random Better Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Better,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_3,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
32238,Excellent Collectible Chest,Get 1 random Excellent Collectible,Collectibles,Collectible Random Container,Random Container,Yes,No,Yes,Random reward,Permanent / Recurring,Excellent,,,No or unknown,ReferenceOnly,ItemCollection/collection_drop_4,Exact localized item name/description from supplied snapshot; category fields are normalized for the optimizer.,"User-supplied sIO Tools game-data snapshot (exported July 10, 2026); https://docs.google.com/document/d/19ZNPZEAyGoc79r5ofng_2RitREA8rOiY3FKPo9mHqi4"
